Prime: 113, Epochs: 8000
Epoch 5400/8000, Loss: 0.004881
Epoch 5500/8000, Loss: 0.004881
Epoch 5600/8000, Loss: 0.004881
Epoch 5700/8000, Loss: 0.004881
Epoch 5800/8000, Loss: 0.004881
Epoch 5900/8000, Loss: 0.004881
Epoch 6000/8000, Loss: 0.004881
Epoch 6100/8000, Loss: 0.004881
Epoch 6200/8000, Loss: 0.004881
Epoch 6300/8000, Loss: 0.004881
Epoch 6400/8000, Loss: 0.004881
Epoch 6500/8000, Loss: 0.004881
Epoch 6600/8000, Loss: 0.004881
Epoch 6700/8000, Loss: 0.004881
Epoch 6800/8000, Loss: 0.004881
Epoch 6900/8000, Loss: 0.004881
Epoch 7000/8000, Loss: 0.004881
Epoch 7100/8000, Loss: 0.004881
Epoch 7200/8000, Loss: 0.004881
Epoch 7300/8000, Loss: 0.004881
Epoch 7400/8000, Loss: 0.004881
Epoch 7500/8000, Loss: 0.004881
Epoch 7600/8000, Loss: 0.004881
Epoch 7700/8000, Loss: 0.004881
Epoch 7800/8000, Loss: 0.004881
Epoch 7900/8000, Loss: 0.004881
Epoch 7999/8000, Loss: 0.004881

Accuracy: 54.00% (54/100)

Test Results:
Input: (31, 84) | Target: 2 | Predicted: 16
Input: (30, 82) | Target: 112 | Predicted: 62
Input: (14, 47) | Target: 61 | Predicted: 61
Input: (53, 32) | Target: 85 | Predicted: 85
Input: (53, 106) | Target: 46 | Predicted: 46
Input: (112, 26) | Target: 25 | Predicted: 23
Input: (64, 59) | Target: 10 | Predicted: 10
Input: (51, 44) | Target: 95 | Predicted: 96
Input: (100, 52) | Target: 39 | Predicted: 39
Input: (102, 83) | Target: 72 | Predicted: 72
Input: (90, 18) | Target: 108 | Predicted: 107
Input: (66, 109) | Target: 62 | Predicted: 61
Input: (10, 8) | Target: 18 | Predicted: 18
Input: (22, 90) | Target: 112 | Predicted: 63
Input: (38, 90) | Target: 15 | Predicted: 15
Input: (70, 109) | Target: 66 | Predicted: 65
Input: (102, 53) | Target: 42 | Predicted: 42
Input: (19, 101) | Target: 7 | Predicted: 7
Input: (72, 110) | Target: 69 | Predicted: 68
Input: (109, 112) | Target: 108 | Predicted: 107
Input: (53, 9) | Target: 62 | Predicted: 62
Input: (62, 35) | Target: 97 | Predicted: 98
Input: (56, 70) | Target: 13 | Predicted: 13
Input: (67, 92) | Target: 46 | Predicted: 46
Input: (69, 86) | Target: 42 | Predicted: 43
Input: (21, 13) | Target: 34 | Predicted: 34
Input: (62, 111) | Target: 60 | Predicted: 59
Input: (71, 59) | Target: 17 | Predicted: 17
Input: (69, 13) | Target: 82 | Predicted: 81
Input: (29, 55) | Target: 84 | Predicted: 84
Input: (65, 32) | Target: 97 | Predicted: 98
Input: (42, 36) | Target: 78 | Predicted: 78
Input: (4, 40) | Target: 44 | Predicted: 44
Input: (108, 104) | Target: 99 | Predicted: 99
Input: (109, 16) | Target: 12 | Predicted: 12
Input: (20, 41) | Target: 61 | Predicted: 60
Input: (20, 87) | Target: 107 | Predicted: 106
Input: (73, 86) | Target: 46 | Predicted: 47
Input: (100, 56) | Target: 43 | Predicted: 43
Input: (48, 10) | Target: 58 | Predicted: 58
Input: (28, 50) | Target: 78 | Predicted: 77
Input: (88, 58) | Target: 33 | Predicted: 32
Input: (61, 46) | Target: 107 | Predicted: 106
Input: (78, 76) | Target: 41 | Predicted: 41
Input: (97, 18) | Target: 2 | Predicted: 14
Input: (35, 106) | Target: 28 | Predicted: 28
Input: (40, 91) | Target: 18 | Predicted: 18
Input: (71, 69) | Target: 27 | Predicted: 27
Input: (50, 52) | Target: 102 | Predicted: 102
Input: (85, 9) | Target: 94 | Predicted: 94
Input: (76, 4) | Target: 80 | Predicted: 81
Input: (19, 27) | Target: 46 | Predicted: 46
Input: (90, 7) | Target: 97 | Predicted: 97
Input: (46, 30) | Target: 76 | Predicted: 76
Input: (52, 86) | Target: 25 | Predicted: 24
Input: (62, 35) | Target: 97 | Predicted: 98
Input: (101, 56) | Target: 44 | Predicted: 44
Input: (1, 41) | Target: 42 | Predicted: 42
Input: (50, 89) | Target: 26 | Predicted: 26
Input: (65, 23) | Target: 88 | Predicted: 88
Input: (63, 61) | Target: 11 | Predicted: 12
Input: (32, 81) | Target: 0 | Predicted: 47
Input: (7, 12) | Target: 19 | Predicted: 19
Input: (27, 93) | Target: 7 | Predicted: 8
Input: (68, 111) | Target: 66 | Predicted: 65
Input: (52, 27) | Target: 79 | Predicted: 79
Input: (57, 53) | Target: 110 | Predicted: 98
Input: (47, 30) | Target: 77 | Predicted: 77
Input: (18, 102) | Target: 7 | Predicted: 7
Input: (6, 98) | Target: 104 | Predicted: 103
Input: (55, 34) | Target: 89 | Predicted: 90
Input: (41, 34) | Target: 75 | Predicted: 75
Input: (61, 112) | Target: 60 | Predicted: 59
Input: (62, 49) | Target: 111 | Predicted: 79
Input: (110, 62) | Target: 59 | Predicted: 58
Input: (45, 45) | Target: 90 | Predicted: 90
Input: (61, 19) | Target: 80 | Predicted: 79
Input: (65, 96) | Target: 48 | Predicted: 48
Input: (49, 50) | Target: 99 | Predicted: 98
Input: (104, 2) | Target: 106 | Predicted: 106
Input: (31, 22) | Target: 53 | Predicted: 54
Input: (89, 77) | Target: 53 | Predicted: 53
Input: (91, 45) | Target: 23 | Predicted: 23
Input: (74, 25) | Target: 99 | Predicted: 100
Input: (86, 42) | Target: 15 | Predicted: 15
Input: (91, 85) | Target: 63 | Predicted: 63
Input: (102, 45) | Target: 34 | Predicted: 34
Input: (5, 29) | Target: 34 | Predicted: 34
Input: (92, 40) | Target: 19 | Predicted: 20
Input: (5, 45) | Target: 50 | Predicted: 50
Input: (41, 47) | Target: 88 | Predicted: 87
Input: (93, 98) | Target: 78 | Predicted: 78
Input: (29, 82) | Target: 111 | Predicted: 78
Input: (43, 20) | Target: 63 | Predicted: 64
Input: (109, 77) | Target: 73 | Predicted: 73
Input: (71, 51) | Target: 9 | Predicted: 8
Input: (57, 84) | Target: 28 | Predicted: 27
Input: (32, 32) | Target: 64 | Predicted: 64
Input: (78, 59) | Target: 24 | Predicted: 23
Input: (47, 98) | Target: 32 | Predicted: 32
