Prime: 113, Epochs: 8000
Input: (13, 19) | Target: 32 | Predicted: 32
Input: (93, 65) | Target: 45 | Predicted: 45
Input: (88, 103) | Target: 78 | Predicted: 78
Input: (92, 48) | Target: 27 | Predicted: 27
Input: (107, 44) | Target: 38 | Predicted: 38
Input: (90, 96) | Target: 73 | Predicted: 73
Input: (20, 56) | Target: 76 | Predicted: 76
Input: (92, 45) | Target: 24 | Predicted: 24
Input: (72, 101) | Target: 60 | Predicted: 61
Input: (25, 23) | Target: 48 | Predicted: 48
Input: (26, 84) | Target: 110 | Predicted: 96
Input: (17, 75) | Target: 92 | Predicted: 91
Input: (91, 110) | Target: 88 | Predicted: 89
Input: (27, 49) | Target: 76 | Predicted: 76
Input: (39, 49) | Target: 88 | Predicted: 90
Input: (95, 36) | Target: 18 | Predicted: 18
Input: (110, 85) | Target: 82 | Predicted: 82
Input: (47, 68) | Target: 2 | Predicted: 15
Input: (57, 89) | Target: 33 | Predicted: 32
Input: (3, 101) | Target: 104 | Predicted: 105
Input: (54, 32) | Target: 86 | Predicted: 88
Input: (47, 39) | Target: 86 | Predicted: 88
Input: (49, 6) | Target: 55 | Predicted: 55
Input: (61, 79) | Target: 27 | Predicted: 27
Input: (35, 48) | Target: 83 | Predicted: 84
Input: (45, 46) | Target: 91 | Predicted: 92
Input: (24, 50) | Target: 74 | Predicted: 74
Input: (56, 12) | Target: 68 | Predicted: 68
Input: (81, 14) | Target: 95 | Predicted: 95
Input: (67, 70) | Target: 24 | Predicted: 24
Input: (92, 4) | Target: 96 | Predicted: 96
Input: (24, 20) | Target: 44 | Predicted: 44
Input: (63, 9) | Target: 72 | Predicted: 72
Input: (77, 56) | Target: 20 | Predicted: 20
Input: (65, 92) | Target: 44 | Predicted: 43
Input: (20, 100) | Target: 7 | Predicted: 8
Input: (104, 57) | Target: 48 | Predicted: 48
Input: (70, 106) | Target: 63 | Predicted: 64
Input: (101, 40) | Target: 28 | Predicted: 28
